id,title,douban_link
6990,生而为猫,https://movie.douban.com/subject/35954518/
6991,牧场上的少女卡特莉 牧場の少女カトリ,https://movie.douban.com/subject/3714035/
6995,UNDER THE DOG Jumbled,https://movie.douban.com/subject/30232274/
7009,圣灵破碎者 ガイストクラッシャー,https://movie.douban.com/subject/25738794/
7026,装鬼兵MD2 装鬼兵MDガイスト2 DEATH FORCE,https://movie.douban.com/subject/4827076/
7055,百怪异世说,https://movie.douban.com/subject/27608268/
7064,卡鲁鲁与不可思议之塔 カルルとふしぎな塔,https://movie.douban.com/subject/4903617/
7065,蒲公英 ぽぽたん Po-Po-Tan,https://movie.douban.com/subject/3757355/
7066,B Rappers Street Bラッパーズ ストリート,https://movie.douban.com/subject/30438332/
7073,独角鲸落难记 ワット・ボーとぼくらのお話,https://movie.douban.com/subject/3401240/
7075,铁鸥,https://movie.douban.com/subject/30360185/
7081,北京御宅 Otaku in Beijing,https://movie.douban.com/subject/5360012/
7083,飞吧！篮球,https://movie.douban.com/subject/35335881/
7100,天眼归来,https://movie.douban.com/subject/30206500/
7103,魍魉战记-摩陀罗 魍魎戦記マダラ,https://movie.douban.com/subject/3784474/
7119,锖色护甲 錆色のアーマ,https://movie.douban.com/subject/33984505/
7134,微热症候群 微熱症候群,https://movie.douban.com/subject/5975346/
7148,卡通三明治 第一季 Toon Sandwich Season 1,https://movie.douban.com/subject/27002585/
7163,黑水晶的魔力 The Power of the Dark Crystal,https://movie.douban.com/subject/2024965/
7167,精忠报国,https://movie.douban.com/subject/34925556/
7168,疯狂动画 第二季 Animaniacs Season 2,https://movie.douban.com/subject/35222356/
7177,生命之书2 The Book of Life 2,https://movie.douban.com/subject/27070080/
7180,哔哩哔哩2017拜年祭,https://movie.douban.com/subject/30419841/
7198,阿奇之臆想世界 Archie's Weird Mysteries,https://movie.douban.com/subject/5147588/
7214,美少女超人真琴 ショーヨノイド真琴ちゃん,https://movie.douban.com/subject/5975363/
7229,请叫我小熊猫,https://movie.douban.com/subject/34984303/
7232,Colorful カラフル,https://movie.douban.com/subject/5948570/
7239,快盗天使BREAK ツインエンジェルBREAK,https://movie.douban.com/subject/26945866/
7243,秘密結社 鷹の爪 MAX,https://movie.douban.com/subject/22620141/
7246,维他命X ADDICTION VitaminX Addiction,https://movie.douban.com/subject/5919560/
7250,崩坏3 reburn,https://movie.douban.com/subject/27160672/
7253,可爱的露西 南の虹のルーシー,https://movie.douban.com/subject/3714021/
7254,幻影死神 ブギーポップは笑わない,https://movie.douban.com/subject/4133348/
7261,刚巴的大冒险 ガンバの冒険,https://movie.douban.com/subject/5308315/
7263,东郭小节,https://movie.douban.com/subject/26951608/
7268,性愛の里 北海道秘宝館~その耽美な世界~,https://movie.douban.com/subject/27048436/
7271,东京妖怪图鉴 くつだる。,https://movie.douban.com/subject/25856363/
7272,艾尔之光 엘소드: 엘의 여인,https://movie.douban.com/subject/30276511/
7274,超～短篇 光之美少女全明星 GoGo Dream Live！ ちょ～短編 プリキュアオールスターズ GoGoドリームライブ！,https://movie.douban.com/subject/3281081/
7275,十五少年漂流记 十五少年漂流記,https://movie.douban.com/subject/3609021/
7276,同级生 同·級·生,https://movie.douban.com/subject/3222861/
7284,异兽魔都 第二季 ドロヘドロ 2期,https://movie.douban.com/subject/35028938/
7291,灵界基友2床仙,https://movie.douban.com/subject/26995018/
7303,记忆U盘,https://movie.douban.com/subject/30279876/
7310,境界线上的地平线Ⅲ 境界線上のホライゾンⅢ,https://movie.douban.com/subject/20441333/
7316,每日JK企划 毎日JK企画,https://movie.douban.com/subject/27102077/
7318,大草原的小天使 可爱的小狐猴 大草原の小さな天使 ブッシュベイビー,https://movie.douban.com/subject/3095386/
7335,第一神拳 TV未放送 第76话：拳王之拳(OVA) はじめの一歩 THE FIGHTING! Round 76 ボクサーの拳,https://movie.douban.com/subject/26235434/
7339,绝处逢声 絕處逢聲,https://movie.douban.com/subject/35633199/
7340,DYNAMIC CHORD,https://movie.douban.com/subject/27005313/
7350,心之彼端2 adplus ToHeart2 ダンジョントラベラーズ,https://movie.douban.com/subject/3740242/
7358,㚻片现场 Shooting Porn,https://movie.douban.com/subject/5109041/
7367,摩登大自然,https://movie.douban.com/subject/30323787/
7369,战斗吧歌姬！第一季,https://movie.douban.com/subject/30364833/
7370,宝石宠物 Happiness ジュエルペット ハッピネス,https://movie.douban.com/subject/23370499/
7371,星色Girl Drop 星色ガールドロップ,https://movie.douban.com/subject/30181418/
7373,落下生,https://movie.douban.com/subject/35326294/
7374,武士的魂 武士の魂,https://movie.douban.com/subject/26844654/
7376,圣学园天使 天使なんかじゃない,https://movie.douban.com/subject/5975137/
7380,救命，我变成了一条狗,https://movie.douban.com/subject/26794434/
7381,GAMBA与伙伴们的大冒险 GAMBA ガンバと仲間たち,https://movie.douban.com/subject/26384867/
7383,求求你，吃我吧,https://movie.douban.com/subject/26820532/
7388,型男恋爱王国 オレ様キングダム,https://movie.douban.com/subject/6849050/
7389,COCOLORS,https://movie.douban.com/subject/27593830/
7390,300大作战 グラマラスヒーローズ-Glamorous Heroes-,https://movie.douban.com/subject/27130365/
7395,1+2 = Paradise 1＋2＝パラダイス,https://movie.douban.com/subject/4267363/
7398,きよねこっ,https://movie.douban.com/subject/36166114/
7422,猴尘 第三季 Monkey Dust Season 3,https://movie.douban.com/subject/22024682/
7423,东南特卫队,https://movie.douban.com/subject/30327668/
7429,千年寻,https://movie.douban.com/subject/26275702/
7437,探险托里兰托：千年真宝 探検ドリランド -1000年の真宝-,https://movie.douban.com/subject/21891862/
7442,古代王者 恐龙王 古代王者 恐竜キング,https://movie.douban.com/subject/4225860/
7444,万古仙穹 第二季,https://movie.douban.com/subject/30176274/
7447,王蓝莓的生活日常,https://movie.douban.com/subject/35296077/
7451,爱米 第一季 ラブ米-WE LOVE RICE-,https://movie.douban.com/subject/26963237/
7455,红飞机历险记 As Aventuras do Avião Vermelho,https://movie.douban.com/subject/27171757/
7458,小鱼人莫叽姆斯一家,https://movie.douban.com/subject/30409541/
7460,电影 光之美少女Splash Star 滴嗒危机一发 映画 ふたりはプリキュア Splash Star チクタク危機一髪!,https://movie.douban.com/subject/5318639/
7462,豆小鸭迷你小冒险,https://movie.douban.com/subject/30394655/
7463,帅气女朋友 ハンサムな彼女,https://movie.douban.com/subject/5969316/
7465,战国奇谭 妖刀传 剧场版 戦国奇譚 妖刀伝 劇場版,https://movie.douban.com/subject/25867586/
7467,女武神行星 プラネットワルキューレ,https://movie.douban.com/subject/25799033/
7470,欢乐课程 ADVANCE HAPPY★LESSON ADVANCE,https://movie.douban.com/subject/4286623/
7475,沙漠漫游者 Sand Wanderer,https://movie.douban.com/subject/33425896/
7477,DAYS 東院学園戦,https://movie.douban.com/subject/26937482/
7479,纸箱战机W ダンボール戦機W,https://movie.douban.com/subject/10748053/
7480,驰风！赛艇王 モンキーターン,https://movie.douban.com/subject/3773932/
7484,"美少女战士十周年纪念 Pretty Soldier Sailor Moon, 10th Anniversary Festival: Ai no sanctuary",https://movie.douban.com/subject/3506186/
7491,超机甲发明小子 超発明BOYカニパン,https://movie.douban.com/subject/3586718/
7492,黑白双翼 ヴァイス サヴァイヴ,https://movie.douban.com/subject/3813935/
7494,与魔共舞 剧场版 Dance with Devils Fortuna,https://movie.douban.com/subject/26966581/
7495,魔法巧克力专门店 ショコラの魔法 OVA,https://movie.douban.com/subject/5387012/
7498,老师的时间Gold せんせいのお時間 ご～るど,https://movie.douban.com/subject/4101480/
7502,银河公主传说Yuna～哀伤的海妖塞壬～ 銀河お嬢様伝説ユナ～哀しみのセイレーン～,https://movie.douban.com/subject/3870926/
7504,Ben 10：歼灭所有外星人 Ben 10：Destroy All Aliens,https://movie.douban.com/subject/24850025/
7506,豆小鸭探险小窍门,https://movie.douban.com/subject/30394657/
7509,哈哈大冒险,https://movie.douban.com/subject/27622821/
7513,杀戮幻影 -从零开始的反叛- ファントムオブキルーZEROからの反逆ー,https://movie.douban.com/subject/26811772/
7515,夜间动物园 第一季 Night Zookeeper Season 1,https://movie.douban.com/subject/35216067/
7517,加油！露露落落 がんばれ！ルルロロ,https://movie.douban.com/subject/20277337/
7518,咬屁股虫 2 おしりかじり虫 シリーズ2,https://movie.douban.com/subject/25745637/
7524,伊万王子和灰狼 Иван Царевич и Серый Волк,https://movie.douban.com/subject/10354875/
7529,可爱巧虎岛,https://movie.douban.com/subject/35558877/
7530,维纳斯计划 VENUS PROJECT -CLIMAX-,https://movie.douban.com/subject/26340120/
7533,税務調査官 窓際太郎の事件簿 21,https://movie.douban.com/subject/26844656/
7536,痛哭的噩梦 恸哭のナイトメア,https://movie.douban.com/subject/21329075/
7539,欢乐课程 THE FINAL HAPPY☆LESSON THE FINAL,https://movie.douban.com/subject/5948608/
7542,芬格林 最后的雨林2：魔法救援 FernGully 2: The Magical Rescue,https://movie.douban.com/subject/5106938/
7543,茶啊二中叭叭叭,https://movie.douban.com/subject/30359242/
7545,快盗天使双胞胎 OVA 上 快盗天使ツインエンジェル 上巻,https://movie.douban.com/subject/3249765/
7546,我的英雄学院 My Hero Academia,https://movie.douban.com/subject/30362311/
7549,翡翠森林狼与羊 羁绊篇 あらしのよるに ひみつのともだち シアターセレクション きずな編,https://movie.douban.com/subject/21263526/
7556,额外加分 Extra Credits,https://movie.douban.com/subject/26577523/
7557,农场小牛牛 FarmKids,https://movie.douban.com/subject/3571466/
7560,绝望粉碎少女∞亚米妲,https://movie.douban.com/subject/35176665/
7563,22/7 SP. 8+3=？,https://movie.douban.com/subject/35230955/
7568,分解世界 Disintegration,https://movie.douban.com/subject/26980008/
7569,中国成语故事,https://movie.douban.com/subject/26593844/
7578,同人哆啦A梦：大雄的喜马拉雅行进记,https://movie.douban.com/subject/30237614/
7579,挖,https://movie.douban.com/subject/26341768/
7581,Trivia Quest,https://movie.douban.com/subject/35840270/
7582,探探猫之奇幻马戏团,https://movie.douban.com/subject/27199858/
7595,地元是日本 ジモトがジャパン,https://movie.douban.com/subject/30411328/
7598,十二国记 图南之翼 十二国记 図南の翼,https://movie.douban.com/subject/26087994/
7599,八月的棒球甜心 第13话 八月のシンデレラナイン 第13話,https://movie.douban.com/subject/35606002/
7600,龙之山 Dragon Hill. La colina del dragón,https://movie.douban.com/subject/3178564/
7604,动画店长×东方Project アニメ店長×東方Project,https://movie.douban.com/subject/5296287/
7610,天生兔女郎 うさぎちゃんでCue!!,https://movie.douban.com/subject/5360031/
7613,青春战士 青春戰士,https://movie.douban.com/subject/7062586/
7617,最后的三月 最後の三月,https://movie.douban.com/subject/26344513/
7619,Dia Horizon ディアホライゾン（被）,https://movie.douban.com/subject/27109239/
7620,狐狸特工 SpyFox,https://movie.douban.com/subject/25251345/
7623,萌马吼吼,https://movie.douban.com/subject/35633534/
7625,小蘑菇大冒险：森林守护者 Mush-Mush and the Mushables - episode The Guardian of the Forest,https://movie.douban.com/subject/35805744/
7626,spelunker先生,https://movie.douban.com/subject/5996828/
7627,刀剑乱舞-花丸- ～幕间回想录～ 刀剣乱舞-花丸- ～幕間回想録～,https://movie.douban.com/subject/27157766/
7628,暖暖日记 第三季 ぼのぼの,https://movie.douban.com/subject/35150187/
7630,Angel エンジェル,https://movie.douban.com/subject/5968836/
7632,唱歌足球熊猫Mifanda 歌うサッカーパンダ ミファンダ,https://movie.douban.com/subject/35081462/
7634,无鼻艳后奇遇记 Nez en moins disait Cléopâtre,https://movie.douban.com/subject/27118060/
7645,让我们烧吧！！！,https://movie.douban.com/subject/30150695/
7646,国民老公带回家第四季,https://movie.douban.com/subject/30345460/
7649,D咖邪恶联盟 The League of Super Evil,https://movie.douban.com/subject/5172360/
7651,LibraryCross∞,https://movie.douban.com/subject/27135557/
7652,辛巴达：魔法神灯和移动之岛 シンドバッド 魔法のランプと動く島,https://movie.douban.com/subject/26615378/
7653,Internet Explorer: The Anime,https://movie.douban.com/subject/25864040/
7654,自由战士：射线 第二季 Freedom Fighters: The Ray Season 2,https://movie.douban.com/subject/30348633/
7655,死灵编码 第二季,https://movie.douban.com/subject/25929757/
7657,Clip Cult Vol. 1: Exploding Cinema,https://movie.douban.com/subject/3287310/
7658,校园搞怪王 Angelo Rules - The Spitball Wars,https://movie.douban.com/subject/20392604/
7659,BLAME! 续篇,https://movie.douban.com/subject/27072326/
7660,敌人是海盗- 猫们的飨宴 敵は海賊 ～猫たちの饗宴～,https://movie.douban.com/subject/5965520/
7661,飞车纪元：钢铁的天使,https://movie.douban.com/subject/26356870/
7662,開運！大便小僧,https://movie.douban.com/subject/6900115/
7663,没有心跳的少女 完结篇 BEATLESS Final Stage,https://movie.douban.com/subject/30253157/
7664,午夜单车 Night Spinning,https://movie.douban.com/subject/30442343/
7665,零花 Rayca,https://movie.douban.com/subject/3264734/
7666,滨虎 剧场版 Fw: ハマトラ,https://movie.douban.com/subject/26680672/
7667,日穿校园 Cross School,https://movie.douban.com/subject/4731063/
7668,魔性之线 OAD デビルズライン OAD,https://movie.douban.com/subject/30258097/
7669,这位姐姐很虚幻 このお姉さんはフィクションです!?,https://movie.douban.com/subject/30219568/
7670,Last Time in Clerkenwell,https://movie.douban.com/subject/4913489/
7671,花千谷,https://movie.douban.com/subject/34947517/
7672,密会の宿10  禁じられた愛 北鎌倉悲恋殺人,https://movie.douban.com/subject/26844655/
7673,星海镖师,https://movie.douban.com/subject/26794436/
7675,勒若斯5号 Neurosi 5: Momento,https://movie.douban.com/subject/35181050/
7676,印ストール,https://movie.douban.com/subject/5962273/
7677,皆中！第二季 カイチュー！二期,https://movie.douban.com/subject/6890732/
7678,创伤 Обида,https://movie.douban.com/subject/26584538/
7679,奇瓦士猎人 1-2-3 シーバス1-2-3,https://movie.douban.com/subject/5975379/
7680,好朋友 シリーズ おともだち,https://movie.douban.com/subject/26694997/
7681,白菜 白菜アニメ,https://movie.douban.com/subject/25662564/
7682,BUSINESS FISH ビジネスフィッシュ,https://movie.douban.com/subject/34442127/
7683,训练营 第一季 Camp Camp Season 1,https://movie.douban.com/subject/26985530/
7684,彼得与狼,https://movie.douban.com/subject/26912459/
7685,酷酷的发现 Cool Things to Find,https://movie.douban.com/subject/35597591/
7686,无责任银河☆泰勒 無責任ギャラクシー☆タイラー,https://movie.douban.com/subject/27068919/
7687,圣光不好惹,https://movie.douban.com/subject/27006158/
7688,Sonic: Night of the Werehog,https://movie.douban.com/subject/6865852/
7689,太乙仙魔录之灵飞纪剧场版,https://movie.douban.com/subject/26995722/
7690,蚊子 Mosquito,https://movie.douban.com/subject/30433283/
7691,恶魔凶手 Demon Slayer,https://movie.douban.com/subject/5127565/
7692,挺身而出 Upstander,https://movie.douban.com/subject/35143383/
7693,Cosplay总动员,https://movie.douban.com/subject/34992792/
7694,喀喀喀的鬼太郎 妖怪特快车!魔幻火车 ゲゲゲの鬼太郎 妖怪特急！まぼろしの汽車,https://movie.douban.com/subject/6835250/
7695,极速战警 妮娜&玲 危险地带 エクスドライバー Nina&Rei Danger Zone,https://movie.douban.com/subject/5392077/
7696,zoo mix,https://movie.douban.com/subject/20399249/
7697,カガリヒバナ,https://movie.douban.com/subject/35681058/
7698,暗夜时代剧：甚助之耳 闇夜の時代劇 甚助の耳,https://movie.douban.com/subject/5313391/
7699,小王子 Der kleine Prinz,https://movie.douban.com/subject/5121449/
7700,军人少女SP 偶然消灭的白光！ みりたりSP たまたま消滅する白き光！,https://movie.douban.com/subject/26416755/
7701,同居男闺蜜,https://movie.douban.com/subject/27622767/
7702,442oons,https://movie.douban.com/subject/35076624/
7703,给未来的信～从这条路上开始～ みらいへの手紙～この道の途中から～,https://movie.douban.com/subject/26728552/
7704,ガラクタの町,https://movie.douban.com/subject/25862966/
7705,不如二次元彻底消失,https://movie.douban.com/subject/27063453/
7706,秘密結社 鷹の爪 THE MOVIE3 ～http://鷹の爪.jp は永遠に～,https://movie.douban.com/subject/4249357/
7707,加油！赶路人 第一季,https://movie.douban.com/subject/33428743/
7708,苏-27出击,https://movie.douban.com/subject/34800593/
7709,调味公寓,https://movie.douban.com/subject/30313976/
7710,最终试验鲸鱼 Progressive 最終試験くじら Progressive,https://movie.douban.com/subject/25867565/
7711,PONKOTSUKUESUTO ~魔王和派遣的魔物们~ ポンコツクエスト〜魔王と派遣の魔物たち〜,https://movie.douban.com/subject/26869123/
7712,Werner - Beinhart!,https://movie.douban.com/subject/3448342/
7713,鬼太郎 大海兽 ゲゲゲの鬼太郎 大海獣,https://movie.douban.com/subject/5155090/
7714,得而复失的王陵,https://movie.douban.com/subject/26852436/
7715,GOLDING,https://movie.douban.com/subject/25755584/
7716,ノクターンブギ,https://movie.douban.com/subject/35144453/
7717,暴走战国史 暴走戦国史,https://movie.douban.com/subject/5968896/
7718,战国BASARA 第二季 总集篇 戦国BASARA弐 宴EDITION,https://movie.douban.com/subject/26287407/
7719,沙漠之海贼！队长汤饭 砂漠の海賊！ キャプテンクッパ,https://movie.douban.com/subject/5977820/
7720,爱美大作战2 OLヴィジュアル系2,https://movie.douban.com/subject/4030437/
7721,Cargo Cult,https://movie.douban.com/subject/25831970/
7722,角斗士学校 La Película,https://movie.douban.com/subject/3025694/
7723,贫嘴金刚阿波罗 第一季 Apollo Gauntlet Season 1,https://movie.douban.com/subject/27092222/
7724,L’Île Noire,https://movie.douban.com/subject/26260721/
7725,西恩的星球 Planet Sheen,https://movie.douban.com/subject/5165304/
7726,琴浦さん 春香の部屋,https://movie.douban.com/subject/26309230/
7727,寺井友纪 幻游夏威夷 テライユキ in バーチャルハワイ,https://movie.douban.com/subject/5392048/
7728,狂欢三宝电影: 娃克的愿望 Wakko's Wish,https://movie.douban.com/subject/5099206/
7729,声优条子 声優刑事,https://movie.douban.com/subject/6778702/
7730,噗利噗利奇酱!! プリプリちぃちゃん!!,https://movie.douban.com/subject/27056225/
7731,秘密結社 鷹の爪 THE MOVIE II ～私を愛した黒烏龍茶～,https://movie.douban.com/subject/4016486/
7732,忘れ星,https://movie.douban.com/subject/25978345/
7733,直感×运算法则♪ 直感×アルゴリズム♪,https://movie.douban.com/subject/27013591/
7734,草裙舞女孩☆Petit フライングベイビーズ☆プチ,https://movie.douban.com/subject/34964118/
7735,BOSANIMAL ぼさにまる,https://movie.douban.com/subject/36286993/
7736,秘密結社 鷹の爪 THE MOVIE ～総統は二度死ぬ～,https://movie.douban.com/subject/4963394/
7737,立虫团/tibi gatya man/动物小战士剧场,https://movie.douban.com/subject/5332629/
7738,鸡场物语,https://movie.douban.com/subject/3008299/
7739,The Scourge of Worlds: A Dungeons & Dragons Adventure,https://movie.douban.com/subject/1450061/
7740,L'Incal,https://movie.douban.com/subject/4172595/
7741,La valle dell'eco tonante,https://movie.douban.com/subject/10454780/
7742,Ben 10,https://movie.douban.com/subject/6799312/
7743,アンパンマンが生まれた日,https://movie.douban.com/subject/20495774/
7744,宠物宝贝之风之谷 Cuccioli - Il paese del vento,https://movie.douban.com/subject/27145166/
7745,苏纳和玛努的趣味生活 おかしなさばくのスナとマヌ,https://movie.douban.com/subject/35312396/
7746,绿绿星球之绿绿战队,https://movie.douban.com/subject/35970284/
7747,Beat Angel,https://movie.douban.com/subject/5136497/
7748,ザ☆ドラえもんズ ドキドキ機関車大爆走！,https://movie.douban.com/subject/5977801/
7749,神秘公寓 鬼球DoubleX：六个预言 신비아파트 고스트볼 더블X: 6개의 예언,https://movie.douban.com/subject/35633200/
7750,律师 布施辰治 弁護士 布施辰治,https://movie.douban.com/subject/10343010/
7751,卡多派对,https://movie.douban.com/subject/35925174/
7752,女士幼儿园 Pani z przedszkola,https://movie.douban.com/subject/27089461/
7753,蔡六,https://movie.douban.com/subject/25969748/
7754,悪魔の花嫁,https://movie.douban.com/subject/26665804/
7755,新妹,https://movie.douban.com/subject/27605529/
7756,The Secret Files of the SpyDogs,https://movie.douban.com/subject/5088390/
7757,Angel Blade,https://movie.douban.com/subject/26320770/
7758,神秘公寓444号 신비아파트 444호,https://movie.douban.com/subject/35560121/
7759,Barbie and the Rockers: Out of This World,https://movie.douban.com/subject/20388654/
